LEAID	PCT_BACH	PCT_ADVC	P_EX_1_5	P_EX6_10	P_EX1120	P_EX2130	P_EXGT30	M_EXP	MBSAL1_5	MBSAL610	MBSA1120	MBSA2130	MBSAGT30	M_BSAL
4003570	90.0	-1.0	30.0	25.0	25.0	-1.0	-1.0	12	28907	31020	33285	-1	-1	32576
4003630	73.9	26.1	20.7	22.7	32.0	19.5	5.1	14	29012	31156	34770	38845	39712	33809
4003660	57.1	42.9	35.7	-1.0	35.7	-1.0	0.0	12	31148	-1	35355	-1	-2	33623
4003690	87.5	-1.0	-1.0	37.5	-1.0	0.0	-1.0	15	-1	30567	-1	-2	-1	33054
4003750	82.1	17.9	0.0	25.0	25.0	39.3	10.7	20	-2	31307	34829	38840	39100	35982
4003810	87.9	12.1	25.8	19.7	25.8	22.7	6.1	14	27752	29129	32791	38366	40629	32514
4003840	83.3	-1.0	0.0	33.3	41.7	-1.0	-1.0	17	-2	30913	34560	-1	-1	34444
4003870	54.5	45.5	-1.0	-1.0	45.5	36.4	0.0	18	-1	-1	34336	26894	-2	30939
4003930	64.3	35.7	35.7	-1.0	35.7	21.4	0.0	13	28966	-1	35070	38933	-2	33377
4004020	84.4	15.6	18.8	21.9	40.6	17.2	-1.0	13	28829	31564	34476	38214	-1	33490
4004110	65.1	34.9	28.6	22.2	36.5	12.7	0.0	11	29911	32007	36039	39995	-2	33895
4004230	78.8	21.3	28.8	16.3	37.5	15.0	-1.0	12	28147	29533	32721	38144	-1	31899
4004350	69.2	30.8	-1.0	23.1	30.8	23.1	-1.0	15	-1	31367	35311	38675	-1	34282
4004360	100.0	0.0	33.3	-1.0	-1.0	25.0	-1.0	13	30338	-1	-1	36458	-1	33133
4004470	78.3	21.7	30.4	21.7	30.4	17.4	0.0	11	30087	33002	37298	42587	-2	35089
4004500	79.1	20.9	19.4	31.1	27.7	17.5	4.4	13	28715	31375	34018	38625	39394	33207
4004630	81.4	18.6	17.5	29.9	23.7	22.7	6.2	14	29433	30982	33995	39830	39219	33941
4004650	73.3	26.7	-1.0	-1.0	40.0	33.3	0.0	16	-1	-1	34875	39987	-2	35236
4004680	86.2	13.8	21.3	33.0	30.9	13.8	-1.0	11	27040	29336	32830	36009	-1	30932
4004830	87.5	-1.0	50.0	-1.0	-1.0	0.0	0.0	6	29228	-1	-1	-2	-2	30333
4004860	87.5	12.5	-1.0	-1.0	37.5	33.3	12.5	19	-1	-1	33986	39164	38700	35705
4004950	63.6	36.4	54.5	-1.0	27.3	-1.0	0.0	9	29138	-1	34748	-1	-2	31916
4005000	71.4	-1.0	0.0	-1.0	-1.0	42.9	-1.0	21	-2	-1	-1	37992	-1	35986
4005010	59.5	40.5	-1.0	26.2	35.7	23.8	9.5	17	-1	32849	36507	40878	43842	37006
4005040	78.6	21.4	-1.0	-1.0	42.9	21.4	-1.0	17	-1	-1	34279	39258	-1	34751
4005130	81.0	19.0	28.6	28.6	33.3	-1.0	0.0	10	29177	32954	34831	-1	-2	33020
4005160	66.7	33.3	-1.0	44.4	-1.0	33.3	0.0	15	-1	32004	-1	38558	-2	34154
4005190	80.0	-1.0	0.0	-1.0	0.0	80.0	0.0	23	-2	-1	-2	37875	-2	36600
4005280	78.6	21.4	-1.0	-1.0	50.0	21.4	0.0	14	-1	-1	33968	38533	-2	33746
4005310	83.3	-1.0	58.3	-1.0	-1.0	-1.0	-1.0	10	30493	-1	-1	-1	-1	31982
4005340	85.0	15.0	0.0	15.0	45.0	30.0	-1.0	19	-2	34000	33569	39542	-1	36275
4005400	71.2	28.8	18.2	13.6	40.9	25.8	-1.0	14	29193	30822	34328	38125	-1	33955
4005430	84.1	15.9	15.9	31.8	45.5	-1.0	-1.0	12	28696	30980	33999	-1	-1	32467
4005460	75.5	24.5	20.9	24.5	30.0	20.0	4.5	13	29956	32179	35176	40387	42656	34731
4005490	75.7	24.3	21.0	21.4	29.8	23.7	4.1	14	30483	33204	36566	40931	41980	35824
4005520	79.1	20.0	24.5	22.7	25.5	22.7	4.5	13	27258	29822	33288	35635	36937	31719
4005580	88.9	-1.0	33.3	-1.0	50.0	-1.0	0.0	11	28375	-1	34158	-1	-2	32426
4005760	50.0	50.0	-1.0	0.0	50.0	-1.0	-1.0	18	-1	-2	34427	-1	-1	35266
4005820	100.0	0.0	-1.0	-1.0	50.0	0.0	-1.0	13	-1	-1	33519	-2	-1	32428
4005910	37.5	62.5	37.5	-1.0	-1.0	37.5	0.0	14	32483	-1	-1	38933	-2	35231
4005970	66.7	33.3	33.3	-1.0	33.3	-1.0	0.0	11	28125	-1	33033	-1	-2	32342
4006000	92.3	-1.0	23.1	23.1	30.8	-1.0	-1.0	14	28625	30433	34988	-1	-1	32971
4006030	80.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	8	-1	-1	-1	-2	-2	31145
4006060	53.1	45.7	14.8	27.2	30.9	19.8	7.4	15	27398	29887	33233	36302	38086	32426
4006120	68.6	31.4	21.4	20.0	32.9	11.4	14.3	15	29579	31437	34225	38003	40938	34063
4006150	54.5	45.5	12.1	33.3	30.3	24.2	0.0	14	31035	31755	34735	39384	-2	34420
4006180	75.0	25.0	35.0	22.5	27.5	15.0	0.0	11	29071	31048	33754	41008	-2	32595
4006240	71.4	-1.0	-1.0	-1.0	0.0	42.9	0.0	14	-1	-1	-2	37992	-2	33496
4006270	90.0	-1.0	-1.0	40.0	-1.0	30.0	0.0	13	-1	30300	-1	38558	-2	32785
4006330	78.4	21.6	35.1	16.2	32.4	-1.0	10.8	13	29475	31629	34532	-1	37125	32755
4006390	75.0	25.0	25.0	34.4	9.4	21.9	9.4	14	28974	31532	35027	38941	35933	33254
4006420	46.7	53.3	-1.0	-1.0	40.0	26.7	-1.0	16	-1	-1	34829	37925	-1	34578
4006480	64.5	35.5	22.6	9.7	22.6	41.9	-1.0	17	29234	35930	35739	39087	-1	35814
4006510	57.1	42.9	35.7	-1.0	21.4	35.7	0.0	15	28840	-1	39847	40856	-2	36241
4006630	44.1	55.9	11.8	11.8	41.2	26.5	8.8	17	28725	30800	35068	39801	40025	35510
4006690	93.8	-1.0	25.0	31.3	-1.0	25.0	-1.0	13	28625	32408	-1	37707	-1	33254
4006810	79.3	20.7	10.3	27.6	34.5	27.6	0.0	15	30300	31303	33533	39689	-2	34281
4006850	69.5	30.5	10.2	28.8	40.7	18.6	-1.0	14	29252	31230	35474	38638	-1	34277
4006870	80.3	19.7	19.0	29.2	24.8	19.7	7.3	14	27230	29440	32413	36754	34328	31557
4006930	87.5	12.5	33.3	20.8	29.2	16.7	0.0	11	29194	29983	35209	37875	-2	32560
4006960	93.8	-1.0	-1.0	37.5	31.3	-1.0	-1.0	13	-1	30433	35418	-1	-1	32495
4007140	72.2	27.8	16.7	38.9	27.8	8.3	8.3	13	29254	31186	34478	38550	39300	33068
4007170	0.0	-1.0	0.0	0.0	0.0	-1.0	0.0	-1	-2	-2	-2	-1	-2	-1
4007290	71.4	28.6	-1.0	19.0	42.9	28.6	0.0	15	-1	31563	34797	38035	-2	34494
4007320	75.0	25.0	-1.0	-1.0	41.7	25.0	0.0	15	-1	-1	35055	39008	-2	35440
4007350	77.2	22.8	13.0	34.8	28.3	21.7	-1.0	14	29174	32041	34664	40321	-1	34482
4007380	76.4	23.6	27.3	29.1	21.8	18.2	-1.0	13	27247	28988	31628	36359	-1	30711
4007410	64.0	36.0	16.0	28.0	28.0	20.0	-1.0	15	29250	32217	34822	38665	-1	34344
4007500	43.8	56.3	-1.0	18.8	25.0	31.3	18.8	20	-1	35245	35633	38580	42453	37306
4007560	80.0	20.0	33.1	24.6	25.1	14.3	2.9	11	27206	29351	32878	38485	38638	31097
4007620	76.4	23.6	22.1	22.1	26.4	26.4	3.1	14	27533	29706	32465	36789	40721	32162
4007670	73.2	26.8	15.5	23.9	31.0	16.9	12.7	15	28679	32178	35086	38337	42429	34877
4007710	50.0	50.0	0.0	-1.0	33.3	50.0	-1.0	22	-2	-1	34581	38714	-1	37001
4007740	74.6	25.4	19.7	29.0	25.4	21.5	4.3	13	27976	30092	32214	36968	38652	32062
4007800	88.0	12.0	20.0	32.0	20.0	24.0	-1.0	13	28525	32001	33795	38750	-1	33702
4008010	77.8	-1.0	0.0	-1.0	44.4	33.3	0.0	15	-2	-1	32881	37569	-2	34192
4008040	82.7	17.3	25.0	26.9	28.8	12.5	6.7	13	30099	32394	35631	40972	42346	34496
4008070	58.5	41.5	16.2	22.3	27.7	28.5	5.4	15	29505	32566	34759	39529	40500	35088
4008130	64.3	35.7	16.7	19.0	28.6	28.6	7.1	16	29118	30900	33916	38504	32524	33753
4008220	67.3	32.7	18.4	20.4	40.8	14.3	6.1	15	29754	31004	34889	41111	21532	33224
4008250	78.9	18.4	18.4	36.8	21.1	13.2	10.5	14	29296	30786	33969	38352	41115	33264
4008310	41.2	58.8	23.5	17.6	17.6	29.4	-1.0	17	29125	31500	33709	35260	-1	33466
4008370	82.1	17.9	22.3	19.6	21.4	26.8	9.8	16	30346	33190	35137	40007	41115	35576
4008460	85.1	14.9	14.9	28.4	25.4	23.9	7.5	15	28670	30990	35236	38386	41427	34266
4008490	76.5	23.5	9.8	29.4	33.3	13.7	13.7	16	28399	30638	33784	38938	41009	34030
4008610	87.0	13.0	17.4	21.7	21.7	39.1	0.0	16	31359	31217	32875	37846	-2	34196
4008640	46.2	53.8	-1.0	19.2	23.1	46.2	-1.0	19	-1	31048	34677	39015	-1	35637
4008730	68.8	31.3	31.3	43.8	-1.0	-1.0	-1.0	10	29455	31556	-1	-1	-1	31571
4008790	88.9	-1.0	27.8	33.3	16.7	16.7	-1.0	12	29355	31033	33175	37961	-1	33063
4008850	78.9	21.1	21.1	31.7	24.6	19.7	2.8	13	30023	32183	36019	40013	29880	34151
4009000	71.0	29.0	19.4	19.4	45.2	12.9	-1.0	14	30181	32734	35237	38548	-1	34300
4009060	69.8	30.2	41.3	12.7	22.2	22.2	-1.0	12	29617	31588	35275	39764	-1	33567
4009090	84.4	15.6	25.0	18.8	28.1	28.1	0.0	14	29346	31546	35111	38967	-2	34086
4009150	69.2	30.8	46.2	30.8	-1.0	-1.0	0.0	8	27402	29480	-1	-1	-2	29440
4009240	71.3	28.7	12.9	21.8	34.7	21.8	8.9	16	30967	32184	35652	40536	43391	36047
4009300	70.0	30.0	33.3	16.7	20.0	23.3	-1.0	13	28608	34551	33808	38300	-1	33716
4009360	76.9	23.1	38.5	-1.0	38.5	-1.0	0.0	10	29199	-1	34250	-1	-2	32196
4009390	82.1	17.9	7.7	25.6	46.2	15.4	-1.0	15	32172	31216	35273	37896	-1	34702
4009420	61.5	38.5	-1.0	-1.0	61.5	-1.0	0.0	13	-1	-1	31473	-1	-2	31329
4009450	85.7	-1.0	28.6	-1.0	35.7	21.4	-1.0	14	28563	-1	32915	40848	-1	33569
4009480	80.0	-1.0	-1.0	0.0	30.0	40.0	-1.0	21	-1	-2	32491	38175	-1	35597
4009510	75.6	24.4	19.5	24.4	43.9	9.8	-1.0	13	27047	29786	32144	38623	-1	31356
4009570	69.9	30.1	28.8	30.8	20.5	18.5	-1.0	11	29527	31284	34272	38263	-1	32842
4009720	72.2	27.8	-1.0	33.3	22.2	-1.0	22.2	16	-1	30833	33094	-1	40195	34195
4009750	73.9	26.1	17.4	17.4	43.5	21.7	0.0	14	29944	32050	37040	39850	-2	35549
4009780	74.1	25.9	-1.0	14.8	29.6	44.4	-1.0	19	-1	28551	31940	36276	-1	33116
4009810	72.3	27.7	23.4	21.3	31.9	17.0	6.4	13	28956	31066	34282	38375	31441	32867
4009870	83.3	16.7	33.3	26.2	21.4	19.0	0.0	11	28668	31964	33656	38139	-2	32404
4009910	74.0	26.0	26.0	24.7	24.7	21.9	-1.0	12	27336	28718	31340	35621	-1	30645
4010050	91.7	-1.0	-1.0	25.0	41.7	25.0	0.0	14	-1	31633	33647	37025	-2	33517
4010170	60.0	40.0	-1.0	-1.0	25.0	30.0	30.0	23	-1	-1	34375	40971	39233	37241
4010200	75.7	24.3	13.5	35.1	21.6	21.6	8.1	15	29125	31188	35575	37953	40167	34049
4010260	100.0	0.0	33.3	20.0	26.7	20.0	0.0	11	28825	30300	33838	40888	-2	32869
4010290	75.3	24.7	10.6	18.7	35.9	28.3	6.6	17	29831	31505	34729	38757	40419	35120
4010350	33.7	66.3	15.0	20.9	29.4	26.2	8.6	16	29323	32866	36543	43406	48185	37490
4010410	100.0	0.0	50.0	-1.0	25.0	-1.0	0.0	8	30296	-1	33483	-1	-2	31950
4010440	68.8	31.3	18.8	18.8	25.0	31.3	-1.0	16	29354	31645	33588	34555	-1	33026
4010500	85.7	-1.0	42.9	-1.0	35.7	-1.0	0.0	10	27136	-1	33086	-1	-2	30495
4010560	73.3	26.7	-1.0	26.7	46.7	-1.0	0.0	14	-1	32100	34393	-1	-2	33645
4010590	64.4	35.6	19.5	23.2	31.9	21.5	3.8	14	30726	32563	35217	41294	44052	35372
4010650	71.8	28.2	27.6	22.4	28.2	16.7	5.2	13	27453	29956	33648	39480	32006	31999
4010680	83.3	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	12	-1	-1	-1	-1	-2	32550
4010710	80.2	19.8	23.3	18.6	31.4	22.1	4.7	14	29111	32141	34638	39196	40225	34155
4010740	70.7	29.3	22.4	18.4	25.9	27.9	5.4	15	29177	31658	34303	38550	41426	34239
4010860	72.7	27.3	13.6	18.2	31.8	22.7	13.6	17	31442	31294	34586	38205	39463	35046
4010890	88.2	11.8	35.3	20.6	14.7	26.5	-1.0	13	29131	31325	34471	39354	-1	33379
4010920	70.6	29.4	15.5	16.4	30.5	27.1	10.5	17	28570	31387	34179	38570	41613	34818
4011040	50.0	50.0	-1.0	35.7	21.4	-1.0	-1.0	16	-1	34064	36948	-1	-1	35503
4011160	75.9	24.1	12.1	25.9	20.7	34.5	6.9	17	28118	30166	32396	36776	35689	33040
4011250	82.1	17.9	21.4	25.0	28.6	25.0	0.0	13	29032	31797	33756	37908	-2	33292
4011280	62.5	37.5	12.5	15.0	22.5	42.5	7.5	18	29990	31167	34414	39138	38700	35703
4011400	71.4	-1.0	0.0	-1.0	0.0	-1.0	42.9	24	-2	-1	-2	-1	33167	34100
4011430	100.0	0.0	-1.0	57.1	-1.0	0.0	0.0	9	-1	30900	-1	-2	-2	31318
4011450	100.0	0.0	66.7	-1.0	0.0	0.0	0.0	4	28578	-1	-2	-2	-2	29218
4011580	-1.0	-1.0	0.0	-1.0	0.0	0.0	0.0	-1	-2	-1	-2	-2	-2	-1
4011700	90.0	-1.0	30.0	30.0	30.0	0.0	-1.0	12	29268	30696	34250	-2	-1	32094
4011760	100.0	0.0	66.7	-1.0	-1.0	0.0	0.0	4	29063	-1	-1	-2	-2	30403
4011850	77.8	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	15	-1	-1	-1	-1	-1	33175
4011880	69.2	30.8	23.1	-1.0	53.8	-1.0	0.0	12	28750	-1	33593	-1	-2	34133
4011970	76.0	24.0	18.2	23.1	34.7	21.5	2.5	14	29398	31849	35490	39864	42607	34656
4012000	69.2	30.8	-1.0	-1.0	30.8	23.1	-1.0	17	-1	-1	34031	37775	-1	35266
4012060	73.7	26.3	15.8	21.1	26.3	31.6	-1.0	16	28775	30900	34375	40556	-1	34918
4012090	79.2	20.8	14.6	33.3	33.3	16.7	-1.0	12	28042	30204	33497	37788	-1	32439
4012150	83.8	16.2	8.1	16.2	27.0	37.8	10.8	19	29000	31424	33830	39374	38600	35661
4012180	75.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	22	-1	-2	-1	-1	-1	35451
4012210	61.5	38.5	30.8	-1.0	30.8	23.1	0.0	12	26389	-1	32513	35332	-2	30784
4012240	69.2	30.8	30.8	19.2	30.8	-1.0	15.4	13	28956	31880	34109	-1	37548	32731
4012300	79.2	20.8	25.0	12.5	33.3	16.7	12.5	16	29303	33508	34653	38581	30933	33362
4012330	77.8	-1.0	33.3	33.3	-1.0	-1.0	-1.0	12	28500	31233	-1	-1	-1	32244
4012390	94.7	-1.0	42.1	15.8	21.1	21.1	0.0	11	30079	30946	33169	38281	-2	32593
4012420	84.6	-1.0	-1.0	-1.0	23.1	46.2	0.0	18	-1	-1	35867	37840	-2	35224
4012570	68.0	32.0	32.0	24.0	24.0	20.0	0.0	12	31420	31072	36206	38440	-2	33889
4012630	84.2	15.8	47.4	-1.0	21.1	21.1	0.0	10	29786	-1	33094	38728	-2	32503
4012690	95.7	-1.0	21.7	34.8	26.1	17.4	0.0	12	28900	31842	34001	38101	-2	32854
4012720	79.3	20.7	16.5	24.8	32.2	24.0	2.5	14	29916	32222	35392	40007	41291	34953
4012750	88.9	-1.0	-1.0	-1.0	33.3	44.4	0.0	18	-1	-1	34192	38290	-2	35020
4012840	83.3	-1.0	50.0	-1.0	-1.0	-1.0	0.0	10	28500	-1	-1	-1	-2	31767
4012870	88.9	-1.0	-1.0	-1.0	33.3	33.3	-1.0	18	-1	-1	33058	37567	-1	33020
4012900	86.7	13.3	31.1	37.8	8.9	15.6	6.7	11	28849	31378	34814	38725	41006	32681
4013080	62.5	37.5	18.8	-1.0	25.0	-1.0	31.3	20	28500	-1	37356	-1	36880	34822
4013140	90.0	-1.0	40.0	40.0	-1.0	-1.0	0.0	8	28656	30500	-1	-1	-2	30813
4013200	76.9	23.1	0.0	23.1	23.1	46.2	-1.0	20	-2	32670	34392	39123	-1	36494
4013230	66.7	33.3	14.8	18.5	40.7	25.9	0.0	15	30675	33513	36075	42128	-2	36370
4013260	100.0	0.0	37.5	-1.0	50.0	0.0	0.0	9	29392	-1	33514	-2	-2	31770
4013290	54.5	45.5	-1.0	0.0	36.4	36.4	-1.0	21	-1	-2	34050	38969	-1	36489
4013320	85.7	-1.0	-1.0	0.0	-1.0	-1.0	42.9	22	-1	-2	-1	-1	36267	34495
4013380	70.0	30.0	50.0	-1.0	30.0	0.0	0.0	8	28915	-1	35700	-2	-2	31228
4013500	65.4	34.6	23.1	19.2	34.6	19.2	-1.0	14	29474	32263	34508	39300	-1	34051
4013530	74.8	25.2	21.2	24.5	32.5	19.9	2.0	13	28159	31060	33975	37685	41810	32921
4013560	76.3	23.7	24.2	21.8	30.8	16.6	6.6	14	28504	31147	33773	37932	35343	32721
4013590	90.1	9.9	28.1	27.5	19.3	20.5	4.7	13	29368	31573	34520	39063	40610	33478
4013600	80.0	-1.0	50.0	-1.0	-1.0	-1.0	0.0	9	29365	-1	-1	-1	-2	31408
4013620	65.7	34.3	14.3	31.4	20.0	28.6	-1.0	14	29230	30947	33858	38724	-1	34271
4013650	56.3	43.8	25.0	-1.0	18.8	43.8	0.0	16	30804	-1	37850	41904	-2	37206
4013680	85.7	-1.0	0.0	42.9	57.1	0.0	0.0	12	-2	31100	33519	-2	-2	32482
4013740	100.0	0.0	-1.0	60.0	-1.0	0.0	0.0	8	-1	30300	-1	-2	-2	30675
4013830	58.8	41.2	17.6	35.3	23.5	23.5	0.0	14	29125	31117	35269	40944	-2	34054
4013890	62.4	37.6	20.6	22.0	29.8	20.6	7.1	14	28134	30025	32642	37784	40642	32764
4013920	76.9	23.1	19.2	34.6	17.3	21.2	7.7	14	28993	31293	34235	38609	39428	33533
4013950	75.5	24.5	22.6	28.3	22.6	22.6	-1.0	13	27583	28477	31287	36085	-1	30941
4014080	75.0	25.0	17.9	14.3	35.7	25.0	-1.0	16	28450	31694	34240	38279	-1	34142
4014100	27.3	72.7	-1.0	27.3	45.5	-1.0	-1.0	14	-1	32167	34430	-1	-1	34891
4014130	75.0	25.0	12.5	12.5	29.2	20.8	25.0	20	28412	31129	34119	40140	40246	35818
4014160	77.0	23.0	24.6	21.3	36.1	18.0	0.0	12	28852	31132	34081	38632	-2	32987
4014340	81.4	18.6	35.6	23.7	23.7	10.2	6.8	11	28912	31455	35150	38250	38600	32602
4014370	76.4	23.6	13.9	16.7	23.6	30.6	15.3	18	28029	30191	32689	37260	38695	33940
4014520	80.9	19.1	24.5	31.9	17.0	21.3	5.3	13	29577	31643	34706	38982	39580	33642
4014610	64.3	35.7	11.9	28.6	31.0	19.0	9.5	15	29125	31238	34061	37644	42915	34192
4014670	82.4	17.6	47.1	29.4	-1.0	-1.0	0.0	9	30202	31763	-1	-1	-2	32974
4014700	58.1	41.9	11.6	16.3	37.2	32.6	-1.0	16	28525	31224	34846	38527	-1	34828
4014730	80.0	20.0	25.0	25.0	45.0	-1.0	0.0	11	28900	30759	34223	-1	-2	32269
4014790	75.7	24.3	32.4	28.4	20.3	12.2	6.8	11	29386	31408	34175	40739	40197	33042
4014820	100.0	0.0	-1.0	57.1	-1.0	0.0	-1.0	12	-1	31413	-1	-2	-1	32096
4014850	68.9	31.1	6.7	11.1	51.1	20.0	11.1	18	29125	31895	34537	38393	39403	35195
4014890	78.6	21.4	-1.0	21.4	57.1	0.0	-1.0	13	-1	30700	34403	-2	-1	33107
4014970	86.8	13.2	21.1	23.7	31.6	15.8	7.9	14	28516	31035	33979	39261	38500	33322
4015090	92.9	-1.0	17.9	21.4	35.7	25.0	0.0	14	29459	31315	34783	37793	-2	33841
4015120	76.7	23.3	33.3	23.3	20.0	20.0	-1.0	12	29043	30814	36825	39075	-1	33328
4015210	77.2	22.8	14.1	18.5	28.3	33.7	5.4	17	29139	31814	34466	38753	39163	34923
4015240	55.6	44.4	16.7	25.0	30.6	19.4	8.3	14	29471	31139	33777	38189	39500	33735
4015370	67.3	32.7	23.6	12.7	34.5	22.7	6.4	15	29288	31480	34915	39386	35857	34224
4015420	87.5	-1.0	18.8	-1.0	31.3	37.5	0.0	15	28900	-1	34074	37804	-2	34031
4015450	81.3	18.8	-1.0	18.8	43.8	25.0	-1.0	16	-1	34345	33668	39332	-1	35457
4015480	77.9	22.1	18.2	16.9	35.1	26.0	3.9	16	29814	32953	35189	39914	39009	35210
4015690	75.8	24.2	15.8	22.5	35.8	20.8	5.0	15	29627	31910	36064	41059	41327	35414
4015720	70.1	29.9	26.8	23.1	28.7	18.6	2.9	13	30484	33182	37766	43126	43708	35922
4015750	72.7	27.3	-1.0	27.3	36.4	-1.0	0.0	12	-1	30967	34350	-1	-2	33009
4015840	76.0	24.0	30.0	22.0	24.0	18.0	6.0	13	27615	29066	32367	37183	35700	31282
4015900	70.6	29.4	17.6	23.5	17.6	23.5	17.6	16	28500	30300	33200	39939	33875	33393
4015930	80.8	19.2	15.4	30.8	30.8	11.5	11.5	14	28281	30897	34191	38417	38700	33276
4015990	89.2	10.8	27.0	29.7	18.9	21.6	-1.0	12	29375	30808	35444	38755	-1	33218
4016050	100.0	0.0	-1.0	0.0	-1.0	-1.0	0.0	12	-1	-2	-1	-1	-2	32381
4016170	75.9	24.1	16.7	16.7	33.3	29.6	-1.0	15	29061	31375	35377	39990	-1	35200
4016320	50.0	50.0	-1.0	-1.0	50.0	-1.0	0.0	14	-1	-1	33663	-1	-2	31123
4016350	82.4	17.6	29.4	14.7	8.8	32.4	14.7	17	28488	30660	38053	38659	41192	34810
4016380	80.0	20.0	30.0	25.0	27.5	15.0	-1.0	11	28003	30068	33104	38013	-1	31691
4016410	80.0	-1.0	-1.0	0.0	40.0	40.0	0.0	16	-1	-2	31916	35404	-2	32482
4016470	81.1	18.9	24.3	27.0	27.0	18.9	-1.0	12	28901	31020	34134	39169	-1	33147
4016500	89.5	-1.0	31.6	21.1	15.8	26.3	-1.0	13	29194	31284	35183	37871	-1	33442
4016530	85.7	-1.0	42.9	-1.0	-1.0	-1.0	0.0	12	29025	-1	-1	-1	-2	32518
4016560	69.7	30.3	7.6	19.7	33.3	28.8	10.6	17	28643	32087	34110	38603	39550	35168
4016590	72.6	27.4	24.2	22.6	25.8	24.2	-1.0	13	28576	31298	34844	38618	-1	33630
4016620	81.8	-1.0	45.5	-1.0	-1.0	-1.0	-1.0	13	28825	-1	-1	-1	-1	32032
4016650	61.5	38.5	-1.0	-1.0	30.8	38.5	-1.0	17	-1	-1	34456	38375	-1	36270
4016710	69.6	30.4	10.9	34.8	28.3	21.7	-1.0	15	29045	30872	34806	39178	-1	33476
4016720	57.1	42.9	10.7	14.3	32.1	25.0	17.9	19	29009	31786	33651	37800	37917	34686
4016740	53.8	46.2	-1.0	0.0	38.5	38.5	-1.0	19	-1	-2	34755	38325	-1	35623
4017020	69.2	30.8	0.0	-1.0	46.2	23.1	23.1	21	-2	-1	34521	38658	41653	36889
4017040	53.8	46.2	30.8	-1.0	23.1	23.1	-1.0	13	28844	-1	34552	37825	-1	33431
4017190	53.3	46.7	6.7	20.0	40.0	33.3	0.0	16	30182	30901	34925	38482	-2	34989
4017220	80.0	20.0	30.0	-1.0	25.0	25.0	-1.0	14	28304	-1	32994	37305	-1	32821
4017250	67.1	32.9	23.7	17.9	26.8	25.0	6.6	15	31689	34911	39167	45364	46293	38650
4017280	83.3	16.7	33.3	-1.0	44.4	16.7	0.0	12	30589	-1	34365	37740	-2	33421
4017310	75.0	25.0	33.3	-1.0	-1.0	-1.0	33.3	18	28750	-1	-1	-1	38900	33694
4017370	52.9	47.1	-1.0	23.5	23.5	35.3	-1.0	17	-1	30800	34775	38379	-1	35278
4017520	75.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	24	-2	-2	-1	-1	-1	37364
4017580	81.8	18.2	25.5	20.0	32.7	20.0	-1.0	13	27127	29505	32977	38792	-1	32089
4017610	-1.0	-1.0	0.0	-1.0	0.0	0.0	-1.0	26	-2	-1	-2	-2	-1	30976
4017700	77.8	22.2	-1.0	33.3	61.1	0.0	0.0	13	-1	31347	34706	-2	-2	33204
4017760	80.6	19.4	16.1	29.0	38.7	16.1	0.0	12	31020	31924	34216	36525	-2	33407
4017850	69.9	30.1	11.0	20.5	38.4	20.5	9.6	16	27113	29778	32028	36826	37443	32532
4017880	72.6	26.2	28.6	22.6	22.6	23.8	-1.0	12	29920	31561	34188	38522	-1	33538
4018000	78.3	21.7	30.2	24.5	27.4	14.2	3.8	12	27813	29756	32643	38377	39283	31539
4018090	74.5	25.5	13.3	24.5	33.7	22.4	6.1	15	27922	29202	31800	36604	38387	32131
4018240	78.0	22.0	19.5	26.8	19.5	24.4	9.8	15	30631	34763	36748	41768	42525	36810
4018270	85.7	-1.0	42.9	0.0	42.9	-1.0	0.0	12	28500	-2	34875	-1	-2	32632
4018390	50.0	50.0	0.0	0.0	50.0	50.0	0.0	20	-2	-2	34013	38369	-2	36191
4018420	42.9	57.1	-1.0	-1.0	-1.0	-1.0	0.0	11	-1	-1	-1	-1	-2	33093
4018480	58.3	41.7	-1.0	-1.0	58.3	25.0	0.0	17	-1	-1	34990	38392	-2	34998
4018570	90.9	-1.0	13.6	40.9	31.8	-1.0	-1.0	12	26863	29762	32937	-1	-1	31243
4018630	68.4	31.6	21.1	17.5	31.6	29.8	0.0	14	27601	29220	32400	35597	-2	31785
4018660	82.1	17.9	32.1	39.3	25.0	-1.0	0.0	8	29975	32487	35034	-1	-2	32570
4018700	62.0	38.0	25.3	20.3	32.9	17.7	3.8	13	28368	30552	33701	38080	39013	32691
4018780	79.1	20.9	9.3	18.6	37.2	25.6	9.3	17	28844	30837	34226	39545	39500	34946
4018840	78.6	21.4	14.3	21.4	31.0	23.8	9.5	16	27786	29815	33112	37789	39013	33320
4018870	66.7	33.3	44.4	0.0	-1.0	-1.0	-1.0	15	29144	-2	-1	-1	-1	32450
4018900	80.0	-1.0	-1.0	40.0	30.0	-1.0	0.0	11	-1	28389	31988	-1	-2	29730
4018960	72.7	27.3	45.5	-1.0	27.3	-1.0	0.0	11	28600	-1	34900	-1	-2	33487
4018990	72.7	27.3	18.2	34.1	29.5	15.9	-1.0	12	26837	30199	32116	37424	-1	31502
4019080	71.3	28.7	9.2	26.4	29.9	25.3	9.2	16	29031	31116	34154	39321	38964	34629
