LEAID	PCT_BACH	PCT_ADVC	P_EX_1_5	P_EX6_10	P_EX1120	P_EX2130	P_EXGT30	M_EXP	MBSAL1_5	MBSAL610	MBSA1120	MBSA2130	MBSAGT30	M_BSAL
0500067	74.1	25.9	17.2	19.0	37.9	15.5	10.3	15	31896	34679	38899	40511	34807	36718
0500068	69.8	30.2	13.2	30.2	32.1	17.0	7.5	14	32184	34143	36505	38473	41260	35914
0500070	63.6	36.4	21.8	20.0	18.2	25.5	14.5	16	29581	33396	36313	41107	41219	36195
0500071	61.8	38.2	29.4	14.7	17.6	20.6	17.6	16	32337	33059	38638	38906	39562	36183
0500072	76.7	23.3	27.9	23.3	16.3	20.9	11.6	14	30017	31670	35254	38450	42390	34458
0500073	75.0	25.0	18.8	22.9	29.2	22.9	6.3	15	30872	34086	37629	41527	43700	36823
0500074	75.0	25.0	93.8	-1.0	0.0	0.0	0.0	3	32073	-1	-2	-2	-2	32069
0500076	74.6	25.4	27.1	20.3	28.8	18.6	5.1	13	30676	32645	36719	39136	39122	34824
0500077	68.8	31.3	47.9	16.7	25.0	8.3	-1.0	9	31032	35076	36975	39142	-1	34063
0500078	-1.0	0.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-2	-2	-2	-2	-1
0500079	77.9	22.1	33.8	19.5	27.3	16.9	-1.0	12	29539	32872	37914	39789	-1	34589
0500082	72.4	27.6	32.9	19.7	19.7	19.7	7.9	13	30392	33571	37300	39497	41441	35052
0502250	82.6	17.4	23.7	20.0	38.4	14.7	3.2	12	36955	39411	42544	47089	51570	41549
0502280	55.3	44.7	21.1	31.6	34.2	7.9	-1.0	12	31213	33808	38842	38106	-1	35748
0502430	53.7	46.3	14.9	20.1	31.3	23.1	10.4	16	31358	34763	39006	41696	42662	38014
0502550	84.8	15.2	15.2	30.3	36.4	15.2	-1.0	12	30104	32036	35727	39836	-1	34599
0502580	77.0	23.0	28.3	8.8	36.3	21.2	5.3	15	31124	34266	37971	40986	42516	36586
0502610	73.3	26.7	16.0	24.0	28.0	25.3	6.7	15	30783	34106	39307	42129	41610	37563
0502670	78.6	21.4	23.8	14.3	23.8	26.2	11.9	16	29646	33475	35563	36278	37377	34259
0502700	60.4	39.6	21.9	18.8	27.1	25.0	7.3	15	31444	34742	38033	41773	41104	37133
0502730	73.5	26.5	29.4	-1.0	17.6	32.4	14.7	17	36720	-1	39525	42927	42680	40228
0502790	90.4	9.6	21.9	20.5	20.5	27.4	9.6	15	35300	37787	41140	46090	46600	41051
0502820	70.6	29.4	14.7	23.5	26.5	11.8	23.5	18	29452	32604	38740	37696	40280	36170
0502880	65.1	34.9	30.2	18.9	27.2	17.8	5.9	13	32444	36420	41932	46120	46668	39049
0502960	67.9	32.1	20.4	16.3	32.1	21.3	10.0	15	36620	37508	43877	47669	49118	42690
0503030	87.2	12.8	47.4	9.0	30.8	12.8	0.0	10	34217	37939	40640	46175	-2	38060
0503060	62.3	37.5	28.9	25.6	26.4	14.0	5.1	12	42902	46233	50860	58538	61820	49012
0503090	62.5	37.5	12.5	10.7	41.1	28.6	7.1	17	36443	36952	40992	43316	42895	40790
0503150	57.8	42.2	21.6	19.6	27.5	19.6	11.8	15	33265	36110	40104	42559	42740	38637
0503240	70.5	29.5	23.0	6.6	41.0	23.0	6.6	16	31474	34898	40588	43666	41751	38906
0503300	78.3	21.7	30.4	15.2	41.3	8.7	-1.0	12	29697	32870	37219	39466	-1	34728
0503320	74.6	25.4	30.6	14.0	22.8	23.8	8.8	15	32716	35521	40466	45372	46860	39138
0503420	73.9	26.1	39.1	13.0	39.1	-1.0	-1.0	11	29811	33325	36776	-1	-1	33916
0503450	77.4	22.6	19.4	25.8	19.4	26.9	8.6	15	32269	35877	40036	43313	43525	38641
0503480	77.1	22.9	31.4	22.9	25.7	14.3	-1.0	12	29974	33166	36818	38540	-1	34304
0503510	61.5	38.5	34.6	19.2	23.1	11.5	11.5	13	30439	36120	36279	38767	40425	34992
0503630	80.7	19.3	12.3	14.0	35.1	28.1	10.5	18	32518	35844	41275	44531	45563	40803
0503640	73.6	26.4	31.9	22.0	20.9	17.6	7.7	13	33715	35511	39641	43115	44208	37807
0503690	61.9	38.1	14.5	27.1	28.2	22.5	7.8	15	35635	40740	47217	51328	51839	45072
0503710	87.1	12.9	24.2	9.7	32.3	21.0	12.9	16	32288	34019	37867	39689	40996	36931
0503750	62.2	37.8	21.6	26.6	27.4	18.9	5.6	14	36289	39805	44724	51088	52227	43220
0503770	77.8	22.2	35.6	17.8	24.4	15.6	6.7	12	30555	33038	37379	38810	38689	34491
0503840	71.4	28.6	8.6	20.0	37.1	28.6	-1.0	16	33775	33421	37438	37213	-1	36160
0503960	67.3	32.7	30.6	24.5	20.4	22.4	-1.0	12	31994	33922	37890	41458	-1	35901
0504020	60.6	39.4	30.8	23.1	23.1	14.4	8.7	13	33779	34614	38746	43982	45754	37626
0504050	67.4	31.5	24.7	6.7	31.5	25.8	11.2	17	31718	33133	36803	39216	40321	36318
0504080	72.5	27.5	17.6	23.5	29.4	13.7	15.7	15	30000	32956	37597	43146	43591	36866
0504110	65.6	34.4	23.0	11.5	19.7	37.7	8.2	17	32618	35321	41848	45191	44985	40498
0504170	64.1	35.9	25.6	23.1	25.6	17.9	7.7	14	30475	35639	40100	42071	41500	37064
0504200	73.2	26.8	14.3	21.4	28.6	25.0	10.7	17	33007	36591	41249	47376	50607	41608
0504350	74.4	23.3	27.9	18.6	27.9	11.6	14.0	14	31546	33438	38215	38475	39938	35735
0504370	60.9	39.1	28.3	19.6	15.2	19.6	17.4	16	35406	38358	39648	41027	40424	38602
0504380	58.2	41.8	19.0	23.5	37.3	13.7	6.5	14	33037	36171	40375	48908	49471	39761
0504410	64.1	35.9	19.6	23.9	34.8	15.2	6.5	14	30742	33902	37642	39254	40091	35803
0504560	83.8	16.2	18.9	18.9	29.7	24.3	8.1	16	29967	32567	35828	37337	39538	34770
0504590	51.1	48.9	23.9	21.1	28.6	21.7	4.7	14	40111	44303	50544	56608	57678	48386
0504680	73.9	26.1	30.4	17.4	34.8	13.0	-1.0	12	31126	33894	37942	40844	-1	35588
0504740	78.0	22.0	26.8	26.8	26.8	14.6	-1.0	12	30227	33372	37892	39990	-1	34725
0504800	62.3	37.7	17.5	14.9	30.7	28.9	7.9	16	31118	33552	36840	41311	39990	36889
0504830	83.3	16.7	25.0	20.8	33.3	12.5	-1.0	13	30850	33159	35654	38278	-1	34466
0504860	73.8	26.2	19.0	26.2	28.6	16.7	9.5	14	31306	33705	38917	42293	46163	37355
0504890	68.8	31.3	32.8	21.9	17.2	23.4	4.7	13	30764	32921	37864	41481	44217	35599
0504930	62.9	37.1	31.0	20.7	22.4	19.0	6.9	13	33716	36033	40703	42659	45184	38248
0504980	80.6	19.4	41.9	19.4	19.4	16.1	-1.0	11	31745	34738	40165	41805	-1	35896
0505070	54.2	45.8	12.5	16.7	37.5	29.2	-1.0	16	31900	35388	36483	40086	-1	37050
0505170	73.2	26.8	34.1	12.2	24.4	19.5	9.8	14	30948	34724	36022	40159	38415	35172
0505190	65.9	34.1	15.9	11.4	29.5	27.3	15.9	18	29457	32799	36425	43234	45562	38215
0505340	47.4	52.6	21.1	7.9	36.8	21.1	13.2	17	31479	35155	37506	38512	39394	36512
0505410	62.8	37.2	30.1	15.0	17.7	19.5	17.7	16	39512	37794	41929	46100	44706	41883
0505430	76.4	23.6	19.1	23.6	32.6	21.3	3.4	14	30905	35367	41382	44034	45631	38671
0505470	76.1	23.9	23.9	16.4	35.8	16.4	7.5	14	30967	33073	37468	41104	43181	36217
0505500	70.3	29.7	24.6	18.6	22.0	22.9	11.9	15	31949	32677	36639	40038	39964	35920
0505550	79.3	20.7	27.6	13.8	19.0	25.9	13.8	16	33513	35721	39712	43284	44464	39031
0505580	80.9	19.1	23.4	27.7	27.7	19.1	-1.0	12	31099	33294	37194	40199	-1	35337
0505680	74.9	25.1	29.3	21.7	21.3	24.7	3.0	13	32466	34904	39360	40659	42681	36798
0505760	66.2	33.8	39.7	13.2	30.9	11.8	4.4	11	36183	37594	41011	45597	50175	39586
0505850	70.8	29.2	27.7	23.1	27.7	12.3	9.2	13	30899	34007	37135	42961	39180	35592
0505970	62.0	38.0	28.0	14.0	26.0	18.0	14.0	15	34581	36480	38614	44146	45052	39083
0506060	70.7	29.3	28.7	15.9	20.4	22.9	12.1	15	33956	35692	40405	43195	44405	38930
0506090	69.1	30.9	29.3	16.3	30.9	16.3	7.3	13	35541	38224	41548	46226	48954	40552
0506120	44.7	55.3	15.7	19.7	29.9	25.4	9.3	16	39338	43349	48482	55594	59801	48900
0506150	78.7	21.3	32.8	18.0	27.9	21.3	0.0	12	31169	35839	38271	40593	-2	35999
0506210	72.8	27.2	27.2	19.8	24.7	21.0	7.4	14	30344	33928	37655	38675	39550	35288
0506240	67.7	32.3	16.1	12.9	45.2	9.7	16.1	16	31780	32244	37091	39475	38895	36131
0506270	70.1	29.9	22.9	12.6	35.1	19.5	10.0	15	37788	40394	45861	51659	52190	45082
0506330	63.0	37.0	17.9	17.4	27.5	21.0	16.2	17	35494	41026	48503	53370	54683	46897
0506360	74.6	25.4	13.4	19.4	41.8	16.4	9.0	15	31839	32161	38021	44467	44627	37704
0506420	74.3	25.7	27.0	8.1	36.5	27.0	-1.0	14	37690	37430	41796	45319	-1	41369
0506540	62.6	37.4	19.8	24.2	30.8	22.0	3.3	14	33541	36419	41049	45628	49527	39730
0506630	62.3	37.7	14.8	31.1	31.1	21.3	-1.0	13	33456	38035	41191	43694	-1	39692
0506690	63.5	34.9	17.5	20.6	36.5	20.6	4.8	15	31403	32882	36314	38790	37351	35309
0506840	67.4	32.6	29.1	12.8	33.7	15.1	9.3	14	39301	41210	45429	50593	49626	44279
0506870	58.0	42.0	30.4	20.3	17.4	20.3	11.6	14	30445	33950	37523	42770	43247	36372
0506900	55.5	44.5	20.2	19.1	42.8	14.5	3.5	13	34456	38315	43403	49225	50118	41696
0506930	74.5	25.5	27.7	14.9	25.5	21.3	10.6	15	31342	34028	38035	42197	45604	37278
0506990	75.1	24.9	16.0	26.5	30.4	17.7	9.4	15	38065	39761	42771	48031	51109	42932
0507110	57.6	42.4	20.3	15.3	32.2	25.4	6.8	15	31908	36261	38033	42584	42952	38007
0507140	75.9	24.1	31.0	27.6	13.8	24.1	-1.0	12	31236	32504	37677	39156	-1	34551
0507170	77.8	22.2	30.6	16.7	25.0	19.4	8.3	14	31827	35383	39444	42150	43383	37294
0507230	75.0	25.0	15.9	15.9	29.5	25.0	13.6	17	33527	34563	37577	42375	44965	38660
0507290	72.5	27.5	10.1	23.2	29.0	24.6	13.0	17	31850	35294	38243	41059	43561	38298
0507320	79.2	20.8	28.3	18.9	24.5	28.3	0.0	13	33410	35699	39607	44996	-2	38641
0507350	57.6	42.4	28.8	18.2	24.2	16.7	12.1	14	31543	33373	39544	43995	46038	37648
0507380	62.3	37.2	15.8	11.5	26.8	36.1	9.8	18	32527	35111	40519	44181	45019	40395
0507410	58.6	41.4	17.2	24.1	17.2	20.7	20.7	18	29165	34193	37011	42236	42096	37111
0507530	62.9	37.1	11.4	22.9	28.6	17.1	20.0	17	29399	33751	37282	37882	36801	35581
0507560	48.7	51.3	21.2	17.7	29.2	23.0	8.8	15	31717	35115	39481	44777	46067	38860
0507620	61.2	38.8	10.2	14.3	40.8	30.6	-1.0	17	31840	34614	40300	40700	-1	38765
0507680	72.5	27.5	21.0	16.8	16.2	28.7	17.4	17	35771	39321	43111	45233	45876	42028
0507710	48.3	51.7	20.7	20.7	20.7	27.6	10.3	16	32984	35588	41913	41074	46748	39026
0507740	68.4	31.6	31.6	15.8	31.6	18.4	-1.0	13	31050	35165	38162	38537	-1	35474
0507770	66.7	33.3	26.0	12.5	38.5	16.7	6.3	14	33226	36615	39651	40983	40271	37859
0507840	65.0	35.0	26.7	20.0	24.4	22.2	6.7	14	34007	35948	39664	45304	46064	39092
0507860	69.5	30.5	20.3	30.5	32.2	10.2	6.8	13	32496	34769	39071	41758	40875	36817
0507890	62.2	37.8	34.7	20.4	24.4	16.4	4.0	12	39046	41276	44551	48081	50901	42807
0507920	80.7	19.3	19.3	17.5	28.1	19.3	15.8	17	35909	35920	40538	44791	47356	40732
0507990	63.8	36.2	15.9	24.6	31.9	18.8	8.7	15	30133	34002	37072	41774	37670	36147
0508010	88.2	-1.0	52.9	17.6	23.5	-1.0	0.0	8	30721	36138	35315	-1	-2	33098
0508040	71.8	28.2	28.4	21.7	19.1	20.5	10.3	14	38448	40641	43778	48454	49095	43087
0508130	65.6	34.4	22.3	13.4	32.5	22.3	9.6	16	35267	39149	46280	48644	49701	43725
0508240	79.4	20.6	28.6	11.1	22.2	28.6	9.5	15	32229	32964	36889	40799	42950	36816
0508280	60.1	39.1	22.5	17.8	22.1	27.7	9.9	16	34468	37304	41770	48139	50626	41968
0508340	88.6	11.4	13.6	18.2	27.3	31.8	9.1	18	29988	32606	36647	37679	37861	35443
0508400	56.1	43.9	23.2	15.9	32.9	23.2	4.9	14	33491	35987	39256	43213	45125	38605
0508490	32.4	67.6	10.8	16.2	37.8	29.7	-1.0	16	30509	35180	37497	39514	-1	37149
0508610	70.6	29.4	16.4	24.9	33.3	22.6	2.8	14	36263	39355	44235	46044	46325	42184
0508640	62.7	37.3	48.0	5.3	33.3	5.3	8.0	10	33831	33349	37660	38309	39033	35736
0508670	74.3	25.7	18.6	19.3	26.4	30.0	5.7	16	34532	38012	40849	47461	50931	41689
0508700	72.2	27.8	23.6	20.8	36.1	16.7	-1.0	13	31664	35700	39673	42792	-1	37664
0508730	87.0	13.0	19.6	26.1	13.0	30.4	10.9	16	30029	32687	36282	40392	42181	36013
0508940	63.0	37.0	34.2	20.5	20.5	20.5	4.1	12	34280	37460	40750	45517	47500	39115
0509060	63.3	36.7	30.3	17.4	19.3	25.7	7.3	14	31317	33533	37831	42955	45026	36954
0509150	78.6	21.4	25.0	35.7	25.0	14.3	0.0	11	30738	34285	37501	41169	-2	35186
0509190	70.5	29.5	34.1	13.6	27.3	20.5	-1.0	13	31600	33833	37708	43000	-1	36432
0509240	71.9	28.1	17.7	18.8	31.3	26.0	6.3	16	33705	36442	40193	43825	45230	39602
0509270	62.9	37.1	42.9	11.4	22.9	22.9	0.0	11	33198	36224	38184	37120	-2	35580
0509330	56.0	44.0	16.0	25.3	36.0	8.0	14.7	15	33053	35348	40028	43774	44959	38749
0509360	70.7	29.3	34.1	4.9	15.9	30.5	14.6	16	32163	36025	39450	41144	41400	37596
0509390	75.2	24.8	27.4	15.5	23.5	19.9	13.7	15	38863	40534	44156	49891	51727	44323
0509420	75.6	24.4	26.7	17.8	17.8	28.9	8.9	15	30479	33838	37881	40965	46158	36815
0509480	75.7	24.3	39.2	17.6	25.7	10.8	6.8	11	30843	34327	38164	38863	40943	34884
0509510	71.7	28.3	52.8	9.4	11.3	11.3	15.1	12	38190	39060	40790	43957	43252	39983
0509540	77.4	22.6	37.7	15.1	26.4	17.0	-1.0	12	31488	34942	39529	43872	-1	36632
0509570	48.3	51.7	27.6	-1.0	34.5	34.5	0.0	15	30597	-1	40275	43475	-2	38488
0509600	61.4	38.6	9.1	18.2	38.6	27.3	6.8	17	31825	37071	39524	42400	42400	39358
0509630	68.2	31.8	18.8	20.0	32.9	23.5	4.7	15	31123	34076	39363	41609	41752	37396
0509720	71.2	28.8	20.3	20.3	20.3	27.1	11.9	16	30918	33153	37155	38946	37051	35546
0509750	72.1	27.9	10.3	20.6	28.7	27.9	12.5	18	34518	36761	40664	45745	48753	41658
0509780	76.9	23.1	33.3	12.8	33.3	12.8	7.7	14	30209	34220	36955	38182	37433	34550
0509840	64.8	35.2	28.2	14.8	25.4	23.2	8.5	15	30736	33970	37897	42642	43020	36835
0509990	54.1	45.9	16.2	35.1	32.4	13.5	-1.0	13	30000	34205	38496	41853	-1	36227
0510080	68.4	31.6	13.2	26.3	36.8	23.7	0.0	14	32410	36430	38129	40372	-2	37461
0510170	62.5	37.5	17.5	27.5	35.0	12.5	7.5	14	32872	33791	37915	40830	44085	36726
0510200	61.9	38.1	22.9	15.3	23.7	33.1	5.1	15	32867	36671	41617	43629	44544	39674
0510260	73.7	26.3	28.1	26.3	14.0	24.6	7.0	14	31370	34112	37768	43356	44294	36840
0510290	75.0	25.0	28.8	26.9	19.2	21.2	-1.0	13	30054	32562	36714	42047	-1	35108
0510320	50.0	50.0	15.8	26.3	26.3	15.8	15.8	16	31221	35973	38529	40759	41817	37574
0510380	46.7	53.3	13.3	20.0	33.3	23.3	10.0	16	34816	38658	42599	44175	44483	41329
0510410	77.8	22.2	18.5	14.8	33.3	25.9	-1.0	16	30875	33739	38762	40391	-1	37127
0510440	62.1	37.9	25.8	19.5	21.6	26.8	6.3	15	32823	35287	40299	44450	45257	38823
0510560	79.3	20.7	13.8	27.6	34.5	20.7	-1.0	14	30013	32919	36618	41042	-1	35843
0510620	78.9	21.1	31.6	21.1	13.2	26.3	7.9	14	33782	33051	36320	36320	39205	35058
0510920	82.6	17.4	34.8	21.7	26.1	13.0	-1.0	11	30247	33379	38305	39602	-1	34580
0510950	88.2	11.8	32.4	14.7	27.5	20.6	4.9	13	32818	35221	40126	42908	43570	37782
0510980	65.2	34.8	21.7	17.4	39.1	17.4	-1.0	14	31437	33171	37174	35461	-1	35073
0511010	72.5	27.5	23.3	18.3	23.3	24.2	10.8	15	34466	38027	42466	45557	47181	41043
0511070	64.7	35.3	7.8	39.2	33.3	13.7	5.9	14	30463	35933	39571	42729	42167	38016
0511130	69.1	30.9	17.6	25.0	32.4	14.7	10.3	15	31903	34456	37975	42141	41937	37044
0511220	83.3	16.7	22.9	20.8	33.3	18.8	-1.0	13	31810	35090	37321	39012	-1	35924
0511340	61.0	39.0	22.0	20.3	25.4	25.4	6.8	15	30476	34387	38843	41730	41938	37037
0511370	50.8	49.2	16.9	20.0	27.7	26.2	9.2	16	32030	36141	39086	41516	42258	38231
0511610	55.0	45.0	12.5	17.5	30.0	23.3	16.7	18	32907	36321	40788	42882	43977	40041
0511700	67.7	32.3	23.2	26.3	28.3	18.2	4.0	13	32616	35479	41011	45892	46925	38734
0511730	68.6	31.4	17.1	25.7	31.4	20.0	-1.0	14	32117	36867	39909	45657	-1	39403
0511760	57.0	43.0	24.7	29.0	23.7	11.8	10.8	13	35850	39544	42689	46855	49935	41356
0511820	60.4	39.6	13.2	18.9	35.8	28.3	-1.0	16	30467	33747	37425	39531	-1	36440
0511880	69.7	30.3	12.1	15.2	39.4	18.2	15.2	17	29610	33403	35008	39232	40147	35657
0511970	56.4	43.6	20.1	18.6	35.8	19.6	5.9	14	43754	48033	53973	60855	62754	52677
0512000	51.7	48.3	19.0	17.2	44.8	17.2	-1.0	13	31175	34913	39207	40413	-1	37136
0512060	64.4	34.3	28.3	15.8	27.4	21.0	7.6	14	33715	37089	41359	47478	52388	40645
0512090	65.3	34.7	26.5	12.2	34.7	18.4	8.2	15	31654	35750	39882	42167	41500	37745
0512180	72.4	27.6	24.1	17.2	17.2	27.6	13.8	17	30046	33005	37260	39401	39788	35724
0512210	56.5	43.5	16.3	14.8	36.4	25.8	6.7	16	35072	38540	42753	48644	51268	42971
0512420	57.6	42.4	39.4	18.2	21.2	15.2	-1.0	12	31797	31511	37587	42702	-1	35365
0512450	75.0	24.6	28.9	20.6	23.7	21.5	5.3	13	36949	39160	43831	48305	48887	42103
0512480	77.1	22.9	20.0	8.6	51.4	17.1	-1.0	14	29560	35736	37466	44423	-1	37174
0512510	87.5	10.7	23.2	16.1	30.4	23.2	7.1	15	30919	33578	36518	39023	41238	35664
0512520	62.7	36.6	26.1	16.4	27.6	24.6	5.2	15	31987	36142	41522	44867	44404	39123
0512540	52.9	47.1	46.0	17.2	26.4	10.3	0.0	9	34351	39162	42436	42714	-2	38183
0512570	75.0	25.0	30.6	25.0	13.9	22.2	8.3	13	31177	32894	36325	38216	39617	34589
0512630	67.6	32.4	18.9	18.9	43.2	16.2	-1.0	13	30866	32917	37614	42557	-1	36480
0512660	53.8	46.2	31.7	21.1	26.1	15.6	5.4	12	43817	47707	51979	59061	64378	50262
0512870	73.3	26.7	26.7	13.3	26.7	13.3	20.0	15	29638	32638	37464	37613	37192	34699
0512930	76.9	23.1	23.1	23.1	33.3	17.9	-1.0	13	31425	34596	37867	38032	-1	35746
0512960	76.9	23.1	17.9	21.4	27.4	17.1	16.2	17	31534	34154	37024	38791	40240	36250
0513080	63.7	36.3	21.1	26.5	26.5	15.7	10.3	14	32882	36045	39701	44541	48663	38980
0513110	59.4	40.6	28.9	9.7	21.8	27.9	11.7	16	35165	35266	40284	43926	43662	39729
0513230	70.7	25.9	25.9	25.9	24.1	20.7	-1.0	14	30147	32990	38419	40745	-1	35414
0513260	66.7	29.2	50.0	-1.0	16.7	12.5	12.5	12	31700	-1	38064	44022	45805	36187
0513350	59.7	40.3	18.1	25.0	33.3	18.1	5.6	13	32827	37518	40427	45749	46202	39609
0513380	62.6	37.4	17.4	25.2	33.0	18.3	6.1	14	34146	36706	41255	45476	41703	39669
0513410	73.9	25.8	22.7	22.0	29.2	19.4	6.7	14	35885	38760	42449	46937	50917	41585
0513440	71.4	28.6	32.1	28.6	-1.0	32.1	0.0	12	30600	32163	-1	43236	-2	35605
0513530	62.8	37.2	20.3	21.5	28.5	23.8	5.8	15	34850	38969	44679	49837	53664	43202
0513560	65.5	34.5	24.1	27.6	17.2	17.2	13.8	14	30950	35173	39295	42991	42188	37180
0513680	70.0	30.0	30.0	20.0	22.7	20.9	6.4	14	32103	34543	38650	42578	42621	36939
0513930	72.8	26.6	17.3	13.3	24.3	28.9	16.2	19	37817	42362	46103	50165	53338	46514
0513950	69.0	31.0	51.7	-1.0	17.2	24.1	0.0	11	30036	-1	37866	40350	-2	34106
0514010	63.9	36.1	25.0	30.6	27.8	15.3	-1.0	12	35289	37873	42377	48068	-1	40245
0514020	73.8	26.2	23.8	21.4	26.2	19.0	9.5	15	30929	33014	38483	40282	40903	36085
0514040	73.8	23.8	23.8	21.4	19.0	33.3	-1.0	14	30813	32889	38299	43618	-1	37329
0514140	63.0	37.0	11.6	10.6	28.6	31.7	17.5	20	36454	40066	45450	50285	50492	46248
0514160	64.8	35.2	27.8	20.4	35.2	11.1	5.6	12	33478	36320	39128	45511	44383	37988
0514370	57.6	42.4	21.2	24.2	24.2	21.2	9.1	15	29897	33071	38637	40039	37875	35662
0514400	76.5	23.5	8.8	29.4	41.2	14.7	-1.0	14	32300	34220	38564	42620	-1	37797
0514430	69.4	30.6	17.2	15.0	33.9	25.0	8.9	17	36287	40511	45610	49998	51581	44867
0514490	67.7	32.3	17.7	21.0	27.4	27.4	6.5	15	32818	35846	39382	41941	43125	38419
0800001	45.5	50.0	22.7	-1.0	36.4	27.3	-1.0	15	27600	-1	33938	36500	-1	33118
0800004	-1.0	89.5	-1.0	36.8	36.8	15.8	-1.0	14	-1	38815	45161	55970	-1	44687
0800016	61.7	38.3	36.7	23.3	21.7	11.7	6.7	12	31005	34837	36775	39491	45051	35076
0800017	62.2	31.1	42.2	13.3	13.3	22.2	8.9	13	26534	32400	24528	38891	39900	30983
0800018	77.8	-1.0	-1.0	-1.0	44.4	-1.0	-1.0	17	-1	-1	33972	-1	-1	33988
0800019	80.0	-1.0	0.0	30.0	-1.0	40.0	-1.0	19	-2	21597	-1	34125	-1	26095
0800020	71.8	28.2	46.3	30.2	15.4	3.4	4.7	8	31454	34807	39124	35200	35570	33970
0801920	46.0	53.9	21.5	25.0	32.7	17.8	3.0	13	33215	38435	45026	55436	55909	43013
0801950	62.6	36.0	49.0	15.8	21.3	8.0	5.8	10	38986	43324	52947	59691	59163	45486
0801980	83.3	0.0	50.0	-1.0	0.0	-1.0	0.0	11	25269	-1	-2	-1	-2	29025
0802010	71.4	28.6	28.6	-1.0	-1.0	50.0	0.0	16	27533	-1	-1	33304	-2	31552
0802040	75.0	25.0	16.7	12.5	33.3	33.3	-1.0	17	24788	16806	28290	36173	-1	29328
0802070	33.1	66.9	17.9	25.5	38.6	16.6	-1.0	13	30598	38341	46586	48708	-1	41871
0802130	64.7	35.3	-1.0	41.2	35.3	-1.0	-1.0	13	-1	26384	38367	-1	-1	31663
0802190	47.3	52.7	14.0	17.2	37.6	25.8	5.4	16	33206	38616	41770	46295	46070	41429
0802220	83.3	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	17	-1	-2	-1	-1	-1	31150
0802260	40.0	60.0	-1.0	40.0	-1.0	-1.0	-1.0	17	-1	26457	-1	-1	-1	33263
0802280	40.3	59.7	18.5	32.3	25.0	19.4	4.8	14	37051	43290	55681	64537	75033	50879
0802310	65.5	34.5	34.5	24.1	22.4	13.8	5.2	12	31273	35507	38478	39952	40472	35583
0802340	53.6	45.7	33.3	25.8	21.4	16.0	3.5	11	37748	45493	59448	69528	75196	50789
0802370	50.7	49.3	22.5	23.9	28.2	16.9	8.5	14	31750	36799	42133	53948	51354	41292
0802400	59.5	40.5	19.0	22.8	35.4	21.5	-1.0	14	32550	37582	43868	48148	-1	41330
0802430	75.9	24.1	41.4	25.9	13.8	12.1	6.9	10	33042	37768	40738	43214	43000	37240
0802460	77.8	-1.0	-1.0	44.4	33.3	0.0	0.0	9	-1	32985	35502	-2	-2	33222
0802490	36.3	63.4	17.6	22.1	36.1	20.7	3.5	14	33328	45141	54778	62545	68282	50955
0802520	63.6	36.4	10.9	54.5	30.9	-1.0	0.0	10	36493	40269	39225	-1	-2	39663
0802550	83.3	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	9	-1	-1	-1	-1	-2	24611
0802580	57.4	42.6	31.2	30.8	23.8	12.0	2.2	11	35847	41872	51878	58696	62683	44856
0802610	70.2	29.8	17.3	20.2	30.8	21.2	10.6	16	27175	30352	36060	41625	44129	35400
0802640	50.0	50.0	21.0	22.6	24.2	24.2	8.1	15	30044	32586	36587	42876	39120	36037
0802670	71.7	28.3	8.7	21.7	32.6	30.4	6.5	17	23662	30649	32844	38248	41618	33785
0802700	80.0	20.0	33.3	30.0	16.7	10.0	10.0	12	31545	34444	36650	41350	39886	35080
0802730	43.2	54.1	32.4	35.1	24.3	8.1	0.0	9	31270	31373	39948	41404	-2	34239
0802760	83.3	-1.0	100.0	0.0	0.0	0.0	0.0	1	24500	-2	-2	-2	-2	24500
0802790	30.5	68.2	15.5	18.5	34.3	23.6	8.2	16	33315	39095	47910	50956	54969	45323
0802850	58.7	41.3	32.6	19.6	28.3	17.4	-1.0	12	26026	32319	34291	35575	-1	31032
0802880	81.8	-1.0	-1.0	-1.0	-1.0	45.5	-1.0	17	-1	-1	-1	37026	-1	33884
0802910	35.0	65.0	14.4	28.7	32.2	18.6	6.1	14	35929	45921	60324	66967	66920	54298
0802940	36.8	63.2	19.7	26.4	33.5	17.1	3.3	13	31780	35028	38732	48292	40719	38086
0803000	44.9	55.1	30.6	24.5	12.2	24.5	8.2	14	30952	36871	39237	52814	44709	39893
0803030	30.8	69.2	15.4	38.5	23.1	19.2	-1.0	14	26680	33029	44317	50107	-1	38837
0803060	37.5	62.5	37.1	22.7	22.1	14.6	3.5	11	37435	42974	50599	57379	59875	45294
0803090	52.2	47.8	19.4	21.4	27.4	23.9	8.0	15	29408	32953	38895	44814	43159	37536
0803120	42.9	57.1	-1.0	28.6	42.9	14.3	-1.0	16	-1	33332	35541	35096	-1	35032
0803150	47.4	52.6	15.8	21.1	31.6	31.6	0.0	14	31260	33365	38381	40579	-2	36895
0803180	56.3	43.8	25.0	15.6	18.8	28.1	12.5	16	29830	34650	37004	41074	40448	36418
0803210	65.5	34.5	17.2	20.7	27.6	27.6	-1.0	15	24840	31533	33975	38125	-1	33710
0803240	33.3	66.7	27.8	33.3	27.8	-1.0	0.0	11	19420	32876	30610	-1	-2	27942
